circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
global,2026-04-17 18:00:00+00:00,639.910775,103,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 19:00:00+00:00,669.229757,104,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 20:00:00+00:00,642.573674,105,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 21:00:00+00:00,686.122769,106,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 22:00:00+00:00,646.598642,107,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-17 23:00:00+00:00,659.82194,108,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 00:00:00+00:00,543.577273,109,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 01:00:00+00:00,580.267018,110,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 02:00:00+00:00,606.530165,111,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 03:00:00+00:00,616.774726,112,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 04:00:00+00:00,686.01517,113,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 05:00:00+00:00,628.027717,114,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 06:00:00+00:00,621.034565,115,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 07:00:00+00:00,705.106653,116,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 08:00:00+00:00,603.510796,117,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 09:00:00+00:00,575.974658,118,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 10:00:00+00:00,611.423814,119,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 11:00:00+00:00,639.997206,120,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 12:00:00+00:00,661.340746,121,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 13:00:00+00:00,693.871566,122,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 14:00:00+00:00,635.368365,123,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 15:00:00+00:00,620.093058,124,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 16:00:00+00:00,619.882384,125,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 17:00:00+00:00,640.979325,126,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 18:00:00+00:00,651.410394,127,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 19:00:00+00:00,630.973179,128,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 20:00:00+00:00,575.604039,129,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 21:00:00+00:00,610.978935,130,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-18 22:00:00+00:00,661.330032,131,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
