circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
boiler_circuit_6,2026-04-13 12:25:00+00:00,84.298094,17,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:30:00+00:00,54.757147,18,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:35:00+00:00,61.057641,19,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:40:00+00:00,54.050134,20,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:45:00+00:00,38.227917,21,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:50:00+00:00,50.345284,22,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 12:55:00+00:00,52.478693,23,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:00:00+00:00,43.750606,24,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:05:00+00:00,73.174711,25,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:10:00+00:00,53.801553,26,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:15:00+00:00,34.55229,27,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:20:00+00:00,60.052666,28,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:25:00+00:00,85.778009,29,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:30:00+00:00,45.968278,30,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:35:00+00:00,32.010743,31,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:40:00+00:00,49.986831,32,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:45:00+00:00,46.833221,33,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:50:00+00:00,26.903492,34,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 13:55:00+00:00,67.413093,35,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:00:00+00:00,54.122886,36,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:05:00+00:00,50.197617,37,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:10:00+00:00,66.19127,38,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:15:00+00:00,31.571061,39,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:20:00+00:00,51.221664,40,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
